年,作品名,映画ID,公開週,週末興収,累計興収,週間興収,マッチスコア
2004,クレヨンしんちゃん　嵐を呼ぶ！夕日のカスカベボーイズ,40985,第 4 週,0.43億,12.2億,4.96億,92
2004,ドラえもん のび太のワンニャン時空伝,40959,第 1 週,4.17億,4.17億,4.17億,100
2004,ドラえもん のび太のワンニャン時空伝,40959,第 2 週,3.15億,8.23億,4.06億,100
2004,ドラえもん のび太のワンニャン時空伝,40959,第 3 週,2.76億,12.1億,3.88億,100
2004,ドラえもん のび太のワンニャン時空伝,40959,第 4 週,2.25億,17.3億,5.14億,100
2004,ドラえもん のび太のワンニャン時空伝,40959,第 5 週,2.45億,25.0億,7.71億,100
2004,ドラえもん のび太のワンニャン時空伝,40959,第 6 週,1.08億,27.7億,2.72億,100
2004,イノセンス,1091,第 1 週,1.41億,1.41億,1.41億,100
2004,イノセンス,1091,第 2 週,0.33億,1.42億,,100
2004,イノセンス,1091,第 3 週,0.69億,5.28億,1.56億,100
2004,イノセンス,1091,第 4 週,0.50億,6.57億,1.29億,100
2004,イノセンス,1091,第 5 週,0.38億,7.64億,1.07億,100
2004,イノセンス,1091,第 6 週,0.31億,8.32億,0.68億,100
2004,解夏,40926,第 1 週,1.08億,1.08億,1.08億,100
2004,解夏,40926,第 2 週,0.97億,3.25億,2.16億,100
2004,解夏,40926,第 3 週,1.03億,5.67億,2.42億,100
2004,解夏,40926,第 4 週,0.51億,7.05億,1.38億,100
2004,解夏,40926,第 5 週,0.42億,8.39億,1.35億,100
2004,解夏,40926,第 6 週,0.28億,9.08億,0.69億,100
2004,着信アリ2,40923,第 1 週,2.16億,2.16億,2.16億,100
2004,着信アリ2,40923,第 2 週,1.28億,5.49億,3.33億,100
2004,着信アリ2,40923,第 3 週,0.90億,7.31億,1.82億,100
2004,着信アリ2,40923,第 4 週,0.71億,8.73億,1.41億,100
2004,着信アリ2,40923,第 5 週,0.23億,9.52億,0.79億,100
2004,着信アリ Final,40923,第 1 週,1.47億,1.47億,1.47億,100
2004,着信アリ Final,40923,第 2 週,1.08億,3.60億,2.12億,100
2004,着信アリ Final,40923,第 3 週,0.73億,5.08億,1.49億,100
2004,ガチ☆ボーイ,1672,第 1 週,0.68億,0.68億,0.68億,67
2004,ガチ☆ボーイ,1672,第 2 週,0.35億,1.65億,0.97億,67
2004,FLOWERS フラワーズ,79215,第 1 週,0.55億,0.55億,0.55億,83
2004,FLOWERS フラワーズ,79215,第 2 週,0.42億,1.97億,1.42億,83
2004,FLOWERS フラワーズ,79215,第 3 週,0.31億,2.94億,0.97億,83
2005,ゴジラ FINAL WARS,41196,第 1 週,1.93億,1.93億,1.93億,100
2005,ゴジラ FINAL WARS,41196,第 2 週,1.26億,3.98億,2.04億,100
2005,ゴジラ FINAL WARS,41196,第 5 週,0.79億,9.36億,,100
2005,着信アリ,41412,第 1 週,2.25億,2.25億,2.25億,100
2005,着信アリ,41412,第 2 週,2.06億,5.94億,3.69億,100
2005,着信アリ,41412,第 3 週,1.77億,9.40億,3.47億,100
2005,着信アリ,41412,第 4 週,0.85億,11.3億,1.91億,100
2005,着信アリ,41412,第 5 週,0.61億,13.1億,1.77億,100
2005,着信アリ,41412,第 6 週,0.39億,13.7億,0.63億,100
2005,着信アリ,41412,第 7 週,0.20億,14.5億,0.77億,100
2005,春の雪,1421,第 1 週,1.85億,1.85億,1.85億,100
2005,春の雪,1421,第 2 週,1.20億,5.87億,4.02億,100
2005,春の雪,1421,第 3 週,0.81億,8.17億,2.29億,100
2005,春の雪,1421,第 4 週,0.50億,9.67億,1.50億,100
2005,春の雪,1421,第 5 週,0.36億,10.9億,1.24億,100
2005,春の雪,1421,第 6 週,0.23億,11.7億,0.78億,100
2005,蝉しぐれ,1637,第 1 週,1.53億,1.53億,1.53億,100
2005,蝉しぐれ,1637,第 2 週,1.35億,4.86億,3.33億,100
2005,蝉しぐれ,1637,第 3 週,0.93億,7.77億,2.91億,100
2005,蝉しぐれ,1637,第 4 週,0.70億,9.83億,2.06億,100
2005,蝉しぐれ,1637,第 5 週,0.53億,11.3億,1.47億,100
2005,タッチ,87050,第 2 週,1.29億,4.66億,,100
2005,タッチ,87050,第 3 週,1.21億,7.88億,3.22億,100
2005,タッチ,87050,第 4 週,0.74億,9.37億,1.50億,100
2005,タッチ,87050,第 5 週,0.49億,10.3億,0.95億,100
2005,タッチ,87050,第 6 週,0.30億,11.2億,0.85億,100
2005,容疑者 室井慎次,41289,第 1 週,6.44億,6.44億,6.44億,100
2005,容疑者 室井慎次,41289,第 2 週,4.47億,17.3億,10.8億,100
2005,容疑者 室井慎次,41289,第 4 週,2.11億,28.8億,,100
2005,容疑者 室井慎次,41289,第 5 週,1.57億,32.9億,4.15億,100
2005,容疑者 室井慎次,41289,第 6 週,0.68億,34.9億,1.92億,100
2005,容疑者 室井慎次,41289,第 7 週,0.45億,36.6億,1.79億,100
2005,容疑者 室井慎次,41289,第 8 週,0.31億,36.6億,,100
2005,NARUTO-ナルト-大激突！～幻の地底遺跡だってばよ～,41290,第 1 週,2.17億,2.17億,2.17億,77
2005,NARUTO-ナルト-大激突！～幻の地底遺跡だってばよ～,41290,第 2 週,1.16億,5.86億,3.69億,77
2005,NARUTO-ナルト-大激突！～幻の地底遺跡だってばよ～,41290,第 3 週,0.82億,8.66億,2.80億,77
2005,NARUTO-ナルト-大激突！～幻の地底遺跡だってばよ～,41290,第 4 週,0.56億,10.3億,1.66億,77
2005,NARUTO-ナルト-大激突！～幻の地底遺跡だってばよ～,41290,第 5 週,0.24億,11.2億,0.83億,77
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 2 週,2.98億,13.0億,,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 3 週,2.83億,20.5億,7.48億,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 4 週,1.92億,26.5億,5.98億,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 5 週,1.91億,32.4億,5.93億,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 6 週,1.27億,37.3億,4.95億,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 7 週,0.75億,39.8億,2.49億,92
2005,劇場版ポケットモンスター／アドバンスジェネレーション　ミュウと波導の勇者　ルカリオ,41317,第 8 週,0.29億,40.6億,0.75億,92
2005,戦国自衛隊1549,1638,第 1 週,3.49億,3.49億,3.49億,100
2005,戦国自衛隊1549,1638,第 2 週,2.39億,8.61億,5.12億,100
2005,戦国自衛隊1549,1638,第 4 週,0.94億,14.1億,5.53億,100
2005,戦国自衛隊1549,1638,第 5 週,0.68億,15.6億,1.46億,100
2005,戦国自衛隊1549,1638,第 6 週,0.18億,16.4億,,100
2005,電車男,41347,第 1 週,2.82億,2.82億,2.82億,100
2005,電車男,41347,第 2 週,3.19億,8.52億,5.71億,100
2005,電車男,41347,第 3 週,2.68億,13.8億,5.24億,100
2005,電車男,41347,第 5 週,1.86億,22.8億,9.05億,100
2005,電車男,41347,第 6 週,1.70億,26.0億,3.21億,100
2005,電車男,41347,第 7 週,1.23億,28.9億,,100
2005,電車男,41347,第 8 週,0.77億,31.1億,2.20億,100
2005,電車男,41347,第 9 週,0.57億,32.6億,1.50億,100
2005,電車男,41347,第 10 週,0.34億,33.7億,1.10億,100
2005,交渉人 真下正義,1522,第 1 週,5.54億,5.54億,5.54億,100
2005,交渉人 真下正義,1522,第 2 週,4.17億,13.6億,8.02億,100
2005,交渉人 真下正義,1522,第 3 週,3.36億,20.0億,6.49億,100
2005,交渉人 真下正義,1522,第 4 週,3.11億,25.8億,5.70億,100
2005,交渉人 真下正義,1522,第 5 週,2.30億,30.6億,4.84億,100
2005,交渉人 真下正義,1522,第 6 週,1.91億,34.2億,3.58億,100
2005,交渉人 真下正義,1522,第 7 週,1.23億,36.7億,2.58億,100
2005,交渉人 真下正義,1522,第 9 週,0.44億,39.7億,2.95億,100
2005,交渉人 真下正義,1522,第 10 週,0.28億,41.1億,1.37億,100
2005,クレヨンしんちゃん　伝説を呼ぶ　ブリブリ　３分ポッキリ大進撃,41377,第 1 週,2.21億,2.21億,2.21億,89
2005,クレヨンしんちゃん　伝説を呼ぶ　ブリブリ　３分ポッキリ大進撃,41377,第 2 週,1.54億,4.06億,1.85億,89
2005,クレヨンしんちゃん　伝説を呼ぶ　ブリブリ　３分ポッキリ大進撃,41377,第 3 週,2.10億,7.34億,3.28億,89
2005,クレヨンしんちゃん　伝説を呼ぶ　ブリブリ　３分ポッキリ大進撃,41377,第 4 週,0.74億,11.6億,4.26億,89
2005,クレヨンしんちゃん　伝説を呼ぶ　ブリブリ　３分ポッキリ大進撃,41377,第 5 週,0.26億,11.9億,0.32億,89
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 1 週,2.82億,2.82億,2.82億,95
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 2 週,2.24億,6.13億,3.30億,95
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 3 週,1.56億,8.34億,2.21億,95
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 4 週,2.50億,12.6億,4.21億,95
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 5 週,1.07億,18.3億,5.74億,95
2005,名探偵コナン　水平線上の陰謀（ストラテジー）,41378,第 6 週,0.68億,19.3億,1.04億,95
2005,ローレライ,1506,第 1 週,3.06億,3.06億,3.06億,100
2005,ローレライ,1506,第 2 週,2.52億,8.88億,5.82億,100
2005,ローレライ,1506,第 3 週,1.70億,14.1億,5.23億,100
2005,ローレライ,1506,第 4 週,1.29億,16.8億,2.70億,100
2005,ローレライ,1506,第 5 週,1.07億,19.6億,2.79億,100
2005,ローレライ,1506,第 6 週,0.71億,21.3億,1.70億,100
2005,ゴジラ FINAL WARS,41196,第 1 週,1.93億,1.93億,1.93億,100
2005,ゴジラ FINAL WARS,41196,第 2 週,1.26億,3.98億,2.04億,100
2005,ゴジラ FINAL WARS,41196,第 5 週,0.79億,9.36億,,100
2005,宇宙戦艦ヤマト 復活篇,1217,第 1 週,0.97億,0.97億,0.97億,75
2005,ALWAYS 三丁目の夕日`64,41221,第 1 週,5.55億,5.55億,5.55億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 2 週,4.07億,14.3億,8.76億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 3 週,2.71億,20.3億,6.00億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 4 週,2.20億,24.9億,4.56億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 5 週,1.39億,28.0億,3.16億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 6 週,1.10億,30.4億,2.35億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 7 週,0.54億,31.8億,1.44億,100
2005,ALWAYS 三丁目の夕日`64,41221,第 8 週,0.33億,32.6億,0.82億,100
2006,あらしのよるに,41502,第 1 週,2.26億,2.26億,2.26億,100
2006,あらしのよるに,41502,第 2 週,1.55億,4.89億,2.64億,100
2006,あらしのよるに,41502,第 3 週,1.51億,7.94億,3.05億,100
2006,あらしのよるに,41502,第 5 週,1.03億,15.6億,,100
2006,あらしのよるに,41502,第 5 週,0.47億,17.4億,1.83億,100
2006,ゲド戦記,33584,第 1 週,9.07億,9.07億,9.07億,100
2006,ゲド戦記,33584,第 2 週,5.87億,25.0億,15.9億,100
2006,ゲド戦記,33584,第 3 週,5.15億,37.7億,12.7億,100
2006,ゲド戦記,33584,第 4 週,3.68億,53.0億,15.3億,100
2006,ゲド戦記,33584,第 5 週,2.85億,60.1億,7.12億,100
2006,ゲド戦記,33584,第 6 週,2.00億,66.4億,6.29億,100
2006,ゲド戦記,33584,第 7 週,1.52億,68.6億,2.21億,100
2006,ゲド戦記,33584,第 8 週,1.11億,70.5億,1.90億,100
2006,ゲド戦記,33584,第 9 週,0.70億,72.7億,2.11億,100
2006,ゲド戦記,33584,第 10 週,0.53億,74.7億,2.01億,100
2006,ゲド戦記,33584,第 12 週,0.24億,76.3億,,100
2006,ゲド戦記,33584,第 1 週,,0.38億,0.38億,100
2006,ゲド戦記,33584,第 2 週,0.14億,0.51億,0.14億,100
2006,ゲド戦記,33584,第 3 週,0.12億,0.78億,0.27億,100
2006,ゲド戦記,33584,第 4 週,,0.98億,0.20億,100
2006,涙そうそう,33425,第 1 週,3.93億,3.93億,3.93億,100
2006,涙そうそう,33425,第 2 週,3.11億,10.7億,6.80億,100
2006,涙そうそう,33425,第 3 週,2.37億,17.4億,6.64億,100
2006,涙そうそう,33425,第 4 週,1.95億,21.7億,4.32億,100
2006,涙そうそう,33425,第 5 週,1.31億,24.7億,2.97億,100
2006,涙そうそう,33425,第 6 週,0.79億,26.9億,2.28億,100
2006,涙そうそう,33425,第 7 週,0.53億,28.5億,1.52億,100
2006,UDON,33349,第 1 週,1.85億,1.85億,1.85億,100
2006,UDON,33349,第 2 週,1.59億,5.82億,3.97億,100
2006,UDON,33349,第 3 週,1.23億,8.45億,2.63億,100
2006,UDON,33349,第 4 週,0.93億,10.5億,2.03億,100
2006,UDON,33349,第 5 週,0.51億,12.1億,1.63億,100
2006,ゲド戦記,33584,第 1 週,9.07億,9.07億,9.07億,100
2006,ゲド戦記,33584,第 2 週,5.87億,25.0億,15.9億,100
2006,ゲド戦記,33584,第 3 週,5.15億,37.7億,12.7億,100
2006,ゲド戦記,33584,第 4 週,3.68億,53.0億,15.3億,100
2006,ゲド戦記,33584,第 5 週,2.85億,60.1億,7.12億,100
2006,ゲド戦記,33584,第 6 週,2.00億,66.4億,6.29億,100
2006,ゲド戦記,33584,第 7 週,1.52億,68.6億,2.21億,100
2006,ゲド戦記,33584,第 8 週,1.11億,70.5億,1.90億,100
2006,ゲド戦記,33584,第 9 週,0.70億,72.7億,2.11億,100
2006,ゲド戦記,33584,第 10 週,0.53億,74.7億,2.01億,100
2006,ゲド戦記,33584,第 12 週,0.24億,76.3億,,100
2006,ゲド戦記,33584,第 1 週,,0.38億,0.38億,100
2006,ゲド戦記,33584,第 2 週,0.14億,0.51億,0.14億,100
2006,ゲド戦記,33584,第 3 週,0.12億,0.78億,0.27億,100
2006,ゲド戦記,33584,第 4 週,,0.98億,0.20億,100
2006,日本沈没,93639,第 1 週,6.05億,6.05億,6.05億,100
2006,日本沈没,93639,第 2 週,4.25億,19.0億,12.9億,100
2006,日本沈没,93639,第 3 週,2.79億,26.3億,7.30億,100
2006,日本沈没,93639,第 4 週,2.16億,31.8億,5.58億,100
2006,日本沈没,93639,第 5 週,2.14億,37.7億,5.83億,100
2006,日本沈没,93639,第 6 週,1.62億,44.0億,6.36億,100
2006,日本沈没,93639,第 7 週,1.06億,46.9億,2.91億,100
2006,日本沈没,93639,第 8 週,0.82億,49.1億,2.21億,100
2006,日本沈没,93639,第 9 週,0.65億,50.9億,1.73億,100
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 1 週,4.16億,4.16億,4.16億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 2 週,2.32億,10.3億,6.10億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 3 週,1.86億,15.7億,5.41億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 4 週,1.41億,20.3億,4.64億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 5 週,1.44億,24.7億,4.34億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 6 週,1.01億,29.3億,4.66億,93
2006,劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ,33550,第 7 週,0.60億,31.1億,1.83億,93
2006,嫌われ松子の一生,1525,第 1 週,1.61億,1.61億,1.61億,100
2006,嫌われ松子の一生,1525,第 2 週,1.29億,4.96億,3.34億,100
2006,嫌われ松子の一生,1525,第 3 週,1.00億,7.42億,2.46億,100
2006,嫌われ松子の一生,1525,第 4 週,0.71億,9.28億,1.86億,100
2006,嫌われ松子の一生,1525,第 5 週,0.46億,10.5億,1.25億,100
2006,LIMIT OF LOVE 海猿,41661,第 1 週,9.65億,9.65億,9.65億,100
2006,LIMIT OF LOVE 海猿,41661,第 2 週,7.08億,23.5億,13.9億,100
2006,LIMIT OF LOVE 海猿,41661,第 3 週,5.74億,35.5億,12.0億,100
2006,LIMIT OF LOVE 海猿,41661,第 4 週,4.93億,45.1億,9.54億,100
2006,LIMIT OF LOVE 海猿,41661,第 5 週,3.54億,52.8億,7.71億,100
2006,LIMIT OF LOVE 海猿,41661,第 6 週,2.74億,58.3億,5.57億,100
2006,LIMIT OF LOVE 海猿,41661,第 7 週,2.00億,62.5億,4.11億,100
2006,LIMIT OF LOVE 海猿,41661,第 8 週,1.32億,65.3億,2.88億,100
2006,LIMIT OF LOVE 海猿,41661,第 9 週,0.86億,65.7億,0.37億,100
2006,LIMIT OF LOVE 海猿,41661,第 10 週,0.57億,68.5億,2.79億,100
2006,チェケラッチョ!!,56545,第 1 週,1.23億,1.23億,1.23億,78
2006,チェケラッチョ!!,56545,第 2 週,1.30億,3.30億,2.07億,78
2006,チェケラッチョ!!,56545,第 3 週,1.53億,7.81億,4.51億,78
2006,チェケラッチョ!!,56545,第 3 週,0.68億,9.00億,1.18億,78
2006,チェケラッチョ!!,56545,第 4 週,0.41億,9.85億,,78
2006,クレヨンしんちゃん　伝説を呼ぶ　踊れ！アミーゴ！,56549,第 1 週,3.35億,3.35億,3.35億,92
2006,クレヨンしんちゃん　伝説を呼ぶ　踊れ！アミーゴ！,56549,第 2 週,1.90億,5.66億,2.32億,92
2006,クレヨンしんちゃん　伝説を呼ぶ　踊れ！アミーゴ！,56549,第 3 週,1.74億,7.80億,2.14億,92
2006,クレヨンしんちゃん　伝説を呼ぶ　踊れ！アミーゴ！,56549,第 4 週,1.49億,13.3億,5.47億,92
2006,クレヨンしんちゃん　伝説を呼ぶ　踊れ！アミーゴ！,56549,第 5 週,0.44億,13.9億,0.61億,92
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 1 週,5.43億,5.43億,5.43億,100
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 2 週,3.27億,10.3億,4.86億,100
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 3 週,3.28億,14.9億,4.59億,100
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 4 週,3.12億,25.4億,10.5億,100
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 5 週,1.15億,27.2億,1.74億,100
2006,名探偵コナン　探偵たちの鎮魂歌（レクイエム）,56548,第 6 週,0.72億,28.5億,1.34億,100
